activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
418011,17781254,[],CHEMBL3888827,"Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) Assay: For the assay, 50 nl of a 100-fold concentrated solution of the respective test substance in DMSO were pipetted into a black low-volume 384-well microtitre plate (Greiner Bio-One, Frickenhausen, Germany) 2 μl of a solution of the Tie2 fusion protein in assay buffer [50 mM HEPES/HCl pH 7, mM MgCl2, 2.5 mM MnCl2, 1 mM dithiothreitol, 0.01% (v/v) Nonidet P-40, 0.1% (w/v) bovine serum albumin (BSA), 1× Complete EDTA-free protease inhibitor mixture (Roche)] were added, and the mixture was incubated for 15 min to allow pre-binding of the substance to the enzyme prior to the kinase reaction. The kinase reaction was then started by adding 3 μl of a solution of adenosine triphosphate (ATP, 1.67 mM→final concentration in 5 μl assay volume=1 mM) and substrate (1.67 μM→final concentration in 5 μl assay volume=1 μM) in assay buffer, and the resulting mixture was incubated for a reaction time of 60 min at 22° C. The concentration of the Tie2 fusion protein was adapted to the respective activity of the enzyme and adjusted such that the assay was carried out in the linear range. Typical concentrations were in the range of 30 ng/ml. The reaction was stopped by addition of 5 μl of a solution of TR-FRET detection reagents [200 nM streptavidin-XL665 and 2 nM PT66-Eu chelate, a europium chelate-labelled anti-phosphotyrosine antibody (Perkin-Elmer); alternatively, it is also possible to use PT66-Tb cryptate (Cisbio Bioassays, Codolet, France)] in aqueous EDTA solution [90 mM EDTA, 0.28% (w/v) bovine serum albumin (BSA) in 50 mM HEPES pH 7.5]. The resulting mixture was incubated at 22° C. for 1 h to allow formation of the complex of the biotinylated phosphorylated substrate and the detection reagents. The amount of phosphorylated substrate was then determined by measuring the resonance energy transfer from PT66-Eu chelate to streptavidin-XL665. To this end, the fluorescence emissions at 620 nm and 665 nm after excitation at 350 nm were measured in a TR-FRET measuring instrument (for example Viewlux, Perkin-Elmer).",B,,,BAO_0000190,BAO_0000357,single protein format,,,,CHEMBL3886851,,2016.0,,CHEMBL4115787,,CHEMBL4115787,9.52,False,http://www.openphacts.org/units/Nanomolar,2888824,=,37,True,=,,IC50,nM,,0.3,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,0.3
418012,17781255,[],CHEMBL3888827,"Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) Assay: For the assay, 50 nl of a 100-fold concentrated solution of the respective test substance in DMSO were pipetted into a black low-volume 384-well microtitre plate (Greiner Bio-One, Frickenhausen, Germany) 2 μl of a solution of the Tie2 fusion protein in assay buffer [50 mM HEPES/HCl pH 7, mM MgCl2, 2.5 mM MnCl2, 1 mM dithiothreitol, 0.01% (v/v) Nonidet P-40, 0.1% (w/v) bovine serum albumin (BSA), 1× Complete EDTA-free protease inhibitor mixture (Roche)] were added, and the mixture was incubated for 15 min to allow pre-binding of the substance to the enzyme prior to the kinase reaction. The kinase reaction was then started by adding 3 μl of a solution of adenosine triphosphate (ATP, 1.67 mM→final concentration in 5 μl assay volume=1 mM) and substrate (1.67 μM→final concentration in 5 μl assay volume=1 μM) in assay buffer, and the resulting mixture was incubated for a reaction time of 60 min at 22° C. The concentration of the Tie2 fusion protein was adapted to the respective activity of the enzyme and adjusted such that the assay was carried out in the linear range. Typical concentrations were in the range of 30 ng/ml. The reaction was stopped by addition of 5 μl of a solution of TR-FRET detection reagents [200 nM streptavidin-XL665 and 2 nM PT66-Eu chelate, a europium chelate-labelled anti-phosphotyrosine antibody (Perkin-Elmer); alternatively, it is also possible to use PT66-Tb cryptate (Cisbio Bioassays, Codolet, France)] in aqueous EDTA solution [90 mM EDTA, 0.28% (w/v) bovine serum albumin (BSA) in 50 mM HEPES pH 7.5]. The resulting mixture was incubated at 22° C. for 1 h to allow formation of the complex of the biotinylated phosphorylated substrate and the detection reagents. The amount of phosphorylated substrate was then determined by measuring the resonance energy transfer from PT66-Eu chelate to streptavidin-XL665. To this end, the fluorescence emissions at 620 nm and 665 nm after excitation at 350 nm were measured in a TR-FRET measuring instrument (for example Viewlux, Perkin-Elmer).",B,,,BAO_0000190,BAO_0000357,single protein format,,,,CHEMBL3886851,,2016.0,,CHEMBL4115788,,CHEMBL4115788,8.22,False,http://www.openphacts.org/units/Nanomolar,2888825,=,37,True,=,,IC50,nM,,6.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,6.0
418013,17781256,[],CHEMBL3888827,"Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) Assay: For the assay, 50 nl of a 100-fold concentrated solution of the respective test substance in DMSO were pipetted into a black low-volume 384-well microtitre plate (Greiner Bio-One, Frickenhausen, Germany) 2 μl of a solution of the Tie2 fusion protein in assay buffer [50 mM HEPES/HCl pH 7, mM MgCl2, 2.5 mM MnCl2, 1 mM dithiothreitol, 0.01% (v/v) Nonidet P-40, 0.1% (w/v) bovine serum albumin (BSA), 1× Complete EDTA-free protease inhibitor mixture (Roche)] were added, and the mixture was incubated for 15 min to allow pre-binding of the substance to the enzyme prior to the kinase reaction. The kinase reaction was then started by adding 3 μl of a solution of adenosine triphosphate (ATP, 1.67 mM→final concentration in 5 μl assay volume=1 mM) and substrate (1.67 μM→final concentration in 5 μl assay volume=1 μM) in assay buffer, and the resulting mixture was incubated for a reaction time of 60 min at 22° C. The concentration of the Tie2 fusion protein was adapted to the respective activity of the enzyme and adjusted such that the assay was carried out in the linear range. Typical concentrations were in the range of 30 ng/ml. The reaction was stopped by addition of 5 μl of a solution of TR-FRET detection reagents [200 nM streptavidin-XL665 and 2 nM PT66-Eu chelate, a europium chelate-labelled anti-phosphotyrosine antibody (Perkin-Elmer); alternatively, it is also possible to use PT66-Tb cryptate (Cisbio Bioassays, Codolet, France)] in aqueous EDTA solution [90 mM EDTA, 0.28% (w/v) bovine serum albumin (BSA) in 50 mM HEPES pH 7.5]. The resulting mixture was incubated at 22° C. for 1 h to allow formation of the complex of the biotinylated phosphorylated substrate and the detection reagents. The amount of phosphorylated substrate was then determined by measuring the resonance energy transfer from PT66-Eu chelate to streptavidin-XL665. To this end, the fluorescence emissions at 620 nm and 665 nm after excitation at 350 nm were measured in a TR-FRET measuring instrument (for example Viewlux, Perkin-Elmer).",B,,,BAO_0000190,BAO_0000357,single protein format,,,,CHEMBL3886851,,2016.0,,CHEMBL4115789,,CHEMBL4115789,8.92,False,http://www.openphacts.org/units/Nanomolar,2888826,=,37,True,=,,IC50,nM,,1.2,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,1.2
418014,17781257,[],CHEMBL3888827,"Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) Assay: For the assay, 50 nl of a 100-fold concentrated solution of the respective test substance in DMSO were pipetted into a black low-volume 384-well microtitre plate (Greiner Bio-One, Frickenhausen, Germany) 2 μl of a solution of the Tie2 fusion protein in assay buffer [50 mM HEPES/HCl pH 7, mM MgCl2, 2.5 mM MnCl2, 1 mM dithiothreitol, 0.01% (v/v) Nonidet P-40, 0.1% (w/v) bovine serum albumin (BSA), 1× Complete EDTA-free protease inhibitor mixture (Roche)] were added, and the mixture was incubated for 15 min to allow pre-binding of the substance to the enzyme prior to the kinase reaction. The kinase reaction was then started by adding 3 μl of a solution of adenosine triphosphate (ATP, 1.67 mM→final concentration in 5 μl assay volume=1 mM) and substrate (1.67 μM→final concentration in 5 μl assay volume=1 μM) in assay buffer, and the resulting mixture was incubated for a reaction time of 60 min at 22° C. The concentration of the Tie2 fusion protein was adapted to the respective activity of the enzyme and adjusted such that the assay was carried out in the linear range. Typical concentrations were in the range of 30 ng/ml. The reaction was stopped by addition of 5 μl of a solution of TR-FRET detection reagents [200 nM streptavidin-XL665 and 2 nM PT66-Eu chelate, a europium chelate-labelled anti-phosphotyrosine antibody (Perkin-Elmer); alternatively, it is also possible to use PT66-Tb cryptate (Cisbio Bioassays, Codolet, France)] in aqueous EDTA solution [90 mM EDTA, 0.28% (w/v) bovine serum albumin (BSA) in 50 mM HEPES pH 7.5]. The resulting mixture was incubated at 22° C. for 1 h to allow formation of the complex of the biotinylated phosphorylated substrate and the detection reagents. The amount of phosphorylated substrate was then determined by measuring the resonance energy transfer from PT66-Eu chelate to streptavidin-XL665. To this end, the fluorescence emissions at 620 nm and 665 nm after excitation at 350 nm were measured in a TR-FRET measuring instrument (for example Viewlux, Perkin-Elmer).",B,,,BAO_0000190,BAO_0000357,single protein format,,,,CHEMBL3886851,,2016.0,,CHEMBL4115790,,CHEMBL4115790,9.22,False,http://www.openphacts.org/units/Nanomolar,2888827,=,37,True,=,,IC50,nM,,0.6,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,0.6
418015,17781258,[],CHEMBL3888827,"Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) Assay: For the assay, 50 nl of a 100-fold concentrated solution of the respective test substance in DMSO were pipetted into a black low-volume 384-well microtitre plate (Greiner Bio-One, Frickenhausen, Germany) 2 μl of a solution of the Tie2 fusion protein in assay buffer [50 mM HEPES/HCl pH 7, mM MgCl2, 2.5 mM MnCl2, 1 mM dithiothreitol, 0.01% (v/v) Nonidet P-40, 0.1% (w/v) bovine serum albumin (BSA), 1× Complete EDTA-free protease inhibitor mixture (Roche)] were added, and the mixture was incubated for 15 min to allow pre-binding of the substance to the enzyme prior to the kinase reaction. The kinase reaction was then started by adding 3 μl of a solution of adenosine triphosphate (ATP, 1.67 mM→final concentration in 5 μl assay volume=1 mM) and substrate (1.67 μM→final concentration in 5 μl assay volume=1 μM) in assay buffer, and the resulting mixture was incubated for a reaction time of 60 min at 22° C. The concentration of the Tie2 fusion protein was adapted to the respective activity of the enzyme and adjusted such that the assay was carried out in the linear range. Typical concentrations were in the range of 30 ng/ml. The reaction was stopped by addition of 5 μl of a solution of TR-FRET detection reagents [200 nM streptavidin-XL665 and 2 nM PT66-Eu chelate, a europium chelate-labelled anti-phosphotyrosine antibody (Perkin-Elmer); alternatively, it is also possible to use PT66-Tb cryptate (Cisbio Bioassays, Codolet, France)] in aqueous EDTA solution [90 mM EDTA, 0.28% (w/v) bovine serum albumin (BSA) in 50 mM HEPES pH 7.5]. The resulting mixture was incubated at 22° C. for 1 h to allow formation of the complex of the biotinylated phosphorylated substrate and the detection reagents. The amount of phosphorylated substrate was then determined by measuring the resonance energy transfer from PT66-Eu chelate to streptavidin-XL665. To this end, the fluorescence emissions at 620 nm and 665 nm after excitation at 350 nm were measured in a TR-FRET measuring instrument (for example Viewlux, Perkin-Elmer).",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1-n1ccn2nc(-c3cn[nH]c3)cc12,,,CHEMBL3886851,,2016.0,"{'bei': '14.25', 'le': '0.27', 'lle': '1.33', 'sei': '8.02'}",CHEMBL3972985,,CHEMBL3972985,6.42,False,http://www.openphacts.org/units/Nanomolar,2888828,=,37,True,=,,IC50,nM,,380.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,380.0
418016,17781259,[],CHEMBL3888827,"Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) Assay: For the assay, 50 nl of a 100-fold concentrated solution of the respective test substance in DMSO were pipetted into a black low-volume 384-well microtitre plate (Greiner Bio-One, Frickenhausen, Germany) 2 μl of a solution of the Tie2 fusion protein in assay buffer [50 mM HEPES/HCl pH 7, mM MgCl2, 2.5 mM MnCl2, 1 mM dithiothreitol, 0.01% (v/v) Nonidet P-40, 0.1% (w/v) bovine serum albumin (BSA), 1× Complete EDTA-free protease inhibitor mixture (Roche)] were added, and the mixture was incubated for 15 min to allow pre-binding of the substance to the enzyme prior to the kinase reaction. The kinase reaction was then started by adding 3 μl of a solution of adenosine triphosphate (ATP, 1.67 mM→final concentration in 5 μl assay volume=1 mM) and substrate (1.67 μM→final concentration in 5 μl assay volume=1 μM) in assay buffer, and the resulting mixture was incubated for a reaction time of 60 min at 22° C. The concentration of the Tie2 fusion protein was adapted to the respective activity of the enzyme and adjusted such that the assay was carried out in the linear range. Typical concentrations were in the range of 30 ng/ml. The reaction was stopped by addition of 5 μl of a solution of TR-FRET detection reagents [200 nM streptavidin-XL665 and 2 nM PT66-Eu chelate, a europium chelate-labelled anti-phosphotyrosine antibody (Perkin-Elmer); alternatively, it is also possible to use PT66-Tb cryptate (Cisbio Bioassays, Codolet, France)] in aqueous EDTA solution [90 mM EDTA, 0.28% (w/v) bovine serum albumin (BSA) in 50 mM HEPES pH 7.5]. The resulting mixture was incubated at 22° C. for 1 h to allow formation of the complex of the biotinylated phosphorylated substrate and the detection reagents. The amount of phosphorylated substrate was then determined by measuring the resonance energy transfer from PT66-Eu chelate to streptavidin-XL665. To this end, the fluorescence emissions at 620 nm and 665 nm after excitation at 350 nm were measured in a TR-FRET measuring instrument (for example Viewlux, Perkin-Elmer).",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(NC(=O)c2cc(-n3ccnc3C)cc(C(F)(F)F)c2)cc1-n1ccn2nc(-c3cn[nH]c3)cc12,,,CHEMBL3886851,,2016.0,"{'bei': '15.65', 'le': '0.29', 'lle': '2.71', 'sei': '8.49'}",CHEMBL3943444,,CHEMBL3943444,8.30,False,http://www.openphacts.org/units/Nanomolar,2888829,=,37,True,=,,IC50,nM,,5.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,5.0
418017,17781260,[],CHEMBL3888827,"Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) Assay: For the assay, 50 nl of a 100-fold concentrated solution of the respective test substance in DMSO were pipetted into a black low-volume 384-well microtitre plate (Greiner Bio-One, Frickenhausen, Germany) 2 μl of a solution of the Tie2 fusion protein in assay buffer [50 mM HEPES/HCl pH 7, mM MgCl2, 2.5 mM MnCl2, 1 mM dithiothreitol, 0.01% (v/v) Nonidet P-40, 0.1% (w/v) bovine serum albumin (BSA), 1× Complete EDTA-free protease inhibitor mixture (Roche)] were added, and the mixture was incubated for 15 min to allow pre-binding of the substance to the enzyme prior to the kinase reaction. The kinase reaction was then started by adding 3 μl of a solution of adenosine triphosphate (ATP, 1.67 mM→final concentration in 5 μl assay volume=1 mM) and substrate (1.67 μM→final concentration in 5 μl assay volume=1 μM) in assay buffer, and the resulting mixture was incubated for a reaction time of 60 min at 22° C. The concentration of the Tie2 fusion protein was adapted to the respective activity of the enzyme and adjusted such that the assay was carried out in the linear range. Typical concentrations were in the range of 30 ng/ml. The reaction was stopped by addition of 5 μl of a solution of TR-FRET detection reagents [200 nM streptavidin-XL665 and 2 nM PT66-Eu chelate, a europium chelate-labelled anti-phosphotyrosine antibody (Perkin-Elmer); alternatively, it is also possible to use PT66-Tb cryptate (Cisbio Bioassays, Codolet, France)] in aqueous EDTA solution [90 mM EDTA, 0.28% (w/v) bovine serum albumin (BSA) in 50 mM HEPES pH 7.5]. The resulting mixture was incubated at 22° C. for 1 h to allow formation of the complex of the biotinylated phosphorylated substrate and the detection reagents. The amount of phosphorylated substrate was then determined by measuring the resonance energy transfer from PT66-Eu chelate to streptavidin-XL665. To this end, the fluorescence emissions at 620 nm and 665 nm after excitation at 350 nm were measured in a TR-FRET measuring instrument (for example Viewlux, Perkin-Elmer).",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(NC(=O)c2cccc(C(C)(C)C)c2)cc1-n1ccn2nc(-c3cn[nH]c3)cc12,,,CHEMBL3886851,,2016.0,"{'bei': '15.91', 'le': '0.29', 'lle': '1.61', 'sei': '8.72'}",CHEMBL3967647,,CHEMBL3967647,6.98,False,http://www.openphacts.org/units/Nanomolar,2888830,=,37,True,=,,IC50,nM,,105.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,105.0
418018,17781261,[],CHEMBL3888827,"Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) Assay: For the assay, 50 nl of a 100-fold concentrated solution of the respective test substance in DMSO were pipetted into a black low-volume 384-well microtitre plate (Greiner Bio-One, Frickenhausen, Germany) 2 μl of a solution of the Tie2 fusion protein in assay buffer [50 mM HEPES/HCl pH 7, mM MgCl2, 2.5 mM MnCl2, 1 mM dithiothreitol, 0.01% (v/v) Nonidet P-40, 0.1% (w/v) bovine serum albumin (BSA), 1× Complete EDTA-free protease inhibitor mixture (Roche)] were added, and the mixture was incubated for 15 min to allow pre-binding of the substance to the enzyme prior to the kinase reaction. The kinase reaction was then started by adding 3 μl of a solution of adenosine triphosphate (ATP, 1.67 mM→final concentration in 5 μl assay volume=1 mM) and substrate (1.67 μM→final concentration in 5 μl assay volume=1 μM) in assay buffer, and the resulting mixture was incubated for a reaction time of 60 min at 22° C. The concentration of the Tie2 fusion protein was adapted to the respective activity of the enzyme and adjusted such that the assay was carried out in the linear range. Typical concentrations were in the range of 30 ng/ml. The reaction was stopped by addition of 5 μl of a solution of TR-FRET detection reagents [200 nM streptavidin-XL665 and 2 nM PT66-Eu chelate, a europium chelate-labelled anti-phosphotyrosine antibody (Perkin-Elmer); alternatively, it is also possible to use PT66-Tb cryptate (Cisbio Bioassays, Codolet, France)] in aqueous EDTA solution [90 mM EDTA, 0.28% (w/v) bovine serum albumin (BSA) in 50 mM HEPES pH 7.5]. The resulting mixture was incubated at 22° C. for 1 h to allow formation of the complex of the biotinylated phosphorylated substrate and the detection reagents. The amount of phosphorylated substrate was then determined by measuring the resonance energy transfer from PT66-Eu chelate to streptavidin-XL665. To this end, the fluorescence emissions at 620 nm and 665 nm after excitation at 350 nm were measured in a TR-FRET measuring instrument (for example Viewlux, Perkin-Elmer).",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(NC(=O)c2cc(N3CCN(C)CC3)cc(C(C)(C)C)c2)cc1-n1ccn2nc(-c3cn[nH]c3)cc12,,,CHEMBL3886851,,2016.0,"{'bei': '16.25', 'le': '0.30', 'lle': '3.59', 'sei': '10.08'}",CHEMBL3906358,,CHEMBL3906358,8.72,False,http://www.openphacts.org/units/Nanomolar,2888831,=,37,True,=,,IC50,nM,,1.9,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,1.9
418019,17781262,[],CHEMBL3888827,"Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) Assay: For the assay, 50 nl of a 100-fold concentrated solution of the respective test substance in DMSO were pipetted into a black low-volume 384-well microtitre plate (Greiner Bio-One, Frickenhausen, Germany) 2 μl of a solution of the Tie2 fusion protein in assay buffer [50 mM HEPES/HCl pH 7, mM MgCl2, 2.5 mM MnCl2, 1 mM dithiothreitol, 0.01% (v/v) Nonidet P-40, 0.1% (w/v) bovine serum albumin (BSA), 1× Complete EDTA-free protease inhibitor mixture (Roche)] were added, and the mixture was incubated for 15 min to allow pre-binding of the substance to the enzyme prior to the kinase reaction. The kinase reaction was then started by adding 3 μl of a solution of adenosine triphosphate (ATP, 1.67 mM→final concentration in 5 μl assay volume=1 mM) and substrate (1.67 μM→final concentration in 5 μl assay volume=1 μM) in assay buffer, and the resulting mixture was incubated for a reaction time of 60 min at 22° C. The concentration of the Tie2 fusion protein was adapted to the respective activity of the enzyme and adjusted such that the assay was carried out in the linear range. Typical concentrations were in the range of 30 ng/ml. The reaction was stopped by addition of 5 μl of a solution of TR-FRET detection reagents [200 nM streptavidin-XL665 and 2 nM PT66-Eu chelate, a europium chelate-labelled anti-phosphotyrosine antibody (Perkin-Elmer); alternatively, it is also possible to use PT66-Tb cryptate (Cisbio Bioassays, Codolet, France)] in aqueous EDTA solution [90 mM EDTA, 0.28% (w/v) bovine serum albumin (BSA) in 50 mM HEPES pH 7.5]. The resulting mixture was incubated at 22° C. for 1 h to allow formation of the complex of the biotinylated phosphorylated substrate and the detection reagents. The amount of phosphorylated substrate was then determined by measuring the resonance energy transfer from PT66-Eu chelate to streptavidin-XL665. To this end, the fluorescence emissions at 620 nm and 665 nm after excitation at 350 nm were measured in a TR-FRET measuring instrument (for example Viewlux, Perkin-Elmer).",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(NC(=O)c2cc(CN3CCCC3)cc(C(C)(C)C)c2)cc1-n1ccn2nc(-c3cn[nH]c3)cc12,,,CHEMBL3886851,,2016.0,"{'bei': '15.67', 'le': '0.29', 'lle': '2.20', 'sei': '9.82'}",CHEMBL3931060,,CHEMBL3931060,8.17,False,http://www.openphacts.org/units/Nanomolar,2888832,=,37,True,=,,IC50,nM,,6.7,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,6.7
418020,17781263,[],CHEMBL3888827,"Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) Assay: For the assay, 50 nl of a 100-fold concentrated solution of the respective test substance in DMSO were pipetted into a black low-volume 384-well microtitre plate (Greiner Bio-One, Frickenhausen, Germany) 2 μl of a solution of the Tie2 fusion protein in assay buffer [50 mM HEPES/HCl pH 7, mM MgCl2, 2.5 mM MnCl2, 1 mM dithiothreitol, 0.01% (v/v) Nonidet P-40, 0.1% (w/v) bovine serum albumin (BSA), 1× Complete EDTA-free protease inhibitor mixture (Roche)] were added, and the mixture was incubated for 15 min to allow pre-binding of the substance to the enzyme prior to the kinase reaction. The kinase reaction was then started by adding 3 μl of a solution of adenosine triphosphate (ATP, 1.67 mM→final concentration in 5 μl assay volume=1 mM) and substrate (1.67 μM→final concentration in 5 μl assay volume=1 μM) in assay buffer, and the resulting mixture was incubated for a reaction time of 60 min at 22° C. The concentration of the Tie2 fusion protein was adapted to the respective activity of the enzyme and adjusted such that the assay was carried out in the linear range. Typical concentrations were in the range of 30 ng/ml. The reaction was stopped by addition of 5 μl of a solution of TR-FRET detection reagents [200 nM streptavidin-XL665 and 2 nM PT66-Eu chelate, a europium chelate-labelled anti-phosphotyrosine antibody (Perkin-Elmer); alternatively, it is also possible to use PT66-Tb cryptate (Cisbio Bioassays, Codolet, France)] in aqueous EDTA solution [90 mM EDTA, 0.28% (w/v) bovine serum albumin (BSA) in 50 mM HEPES pH 7.5]. The resulting mixture was incubated at 22° C. for 1 h to allow formation of the complex of the biotinylated phosphorylated substrate and the detection reagents. The amount of phosphorylated substrate was then determined by measuring the resonance energy transfer from PT66-Eu chelate to streptavidin-XL665. To this end, the fluorescence emissions at 620 nm and 665 nm after excitation at 350 nm were measured in a TR-FRET measuring instrument (for example Viewlux, Perkin-Elmer).",B,,,BAO_0000190,BAO_0000357,single protein format,,,,CHEMBL3886851,,2016.0,,CHEMBL4115791,,CHEMBL4115791,9.52,False,http://www.openphacts.org/units/Nanomolar,2888833,=,37,True,=,,IC50,nM,,0.3,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,0.3
